CustomerID,Churn,Tenure,PreferredLoginDevice,CityTier,WarehouseToHome,PreferredPaymentMode,Gender,HourSpendOnApp,NumberOfDeviceRegistered,PreferedOrderCat,SatisfactionScore,MaritalStatus,NumberOfAddress,Complain,OrderAmountHikeFromlastYear,CouponUsed,OrderCount,DaySinceLastOrder,CashbackAmount,CustomerStatus,WarehouseDistanceBand,TenureBand,CashbackBand,RecencyScore,FrequencyScore,ChurnProbability,PredictedChurn,RiskBand,RiskRank
53638,1,16.0,Phone,3,12.0,Debit Card,Male,4.0,4,Fashion,4,Single,11,1,20.0,6.0,8.0,4.54,209,Churned,Close,13–24 months,High,3,5,0.9776,1,High,52
53639,0,4.0,Phone,1,24.0,Credit Card,Female,4.0,4,Fashion,5,Divorced,3,1,24.0,1.0,3.01,9.0,244,Stayed,Moderate,0–6 months,High,1,4,0.3234,0,Medium,1802
53640,0,13.0,Phone,1,25.0,Debit Card,Male,3.0,4,Laptop & Accessory,3,Single,2,0,12.0,1.0,2.0,8.0,170,Stayed,Moderate,13–24 months,Moderate,2,2,0.097,0,Low,2817
53641,0,5.0,Computer,3,9.0,Debit Card,Female,3.0,4,Fashion,3,Married,3,1,20.0,4.0,10.0,4.54,224,Stayed,Very close,0–6 months,High,3,5,0.8267,1,High,471
53642,0,15.0,Computer,3,17.0,Credit Card,Male,3.0,6,Laptop & Accessory,4,Single,3,0,14.0,4.0,12.0,10.0,187,Stayed,Close,13–24 months,Moderate,1,5,0.5479,1,High,1145
53643,1,1.0,Computer,3,7.0,Debit Card,Female,3.0,4,Mobile Phone,4,Single,3,1,12.0,2.0,3.0,3.0,148,Churned,Very close,0–6 months,Moderate,4,4,0.9643,1,High,91
53644,1,8.0,Phone,1,10.0,Debit Card,Male,3.0,4,Mobile Phone,5,Divorced,6,0,13.0,2.0,2.0,3.0,149,Churned,Very close,7–12 months,Moderate,4,2,0.5041,1,High,1253
53645,0,16.0,Computer,1,9.0,Debit Card,Male,3.0,4,Grocery,3,Divorced,2,1,15.71,1.0,3.0,11.0,304,Stayed,Very close,13–24 months,Very high,1,4,0.0162,0,Low,3377
53646,0,29.0,Phone,1,9.0,Credit Card,Female,3.0,6,Others,3,Divorced,6,0,15.71,6.0,10.0,12.0,317,Stayed,Very close,25+ months,Very high,1,5,0.0006,0,Low,3519
53647,0,30.0,Phone,2,15.0,Debit Card,Male,3.0,4,Others,4,Single,8,0,15.71,2.0,8.0,8.0,322,Stayed,Close,25+ months,Very high,2,5,0.002,0,Low,3505
53648,0,14.0,Computer,1,23.0,Debit Card,Male,4.0,4,Mobile Phone,3,Married,11,0,17.0,2.0,2.0,1.0,160,Stayed,Moderate,13–24 months,Moderate,5,2,0.667,1,High,883
53649,0,8.0,Phone,1,16.0,Debit Card,Male,3.0,4,Fashion,2,Married,2,0,12.0,2.0,2.0,4.54,210,Stayed,Close,7–12 months,High,3,2,0.1451,0,Medium,2538
53650,0,14.0,Phone,1,9.0,Debit Card,Male,4.0,4,Laptop & Accessory,2,Single,3,0,14.0,4.0,9.0,9.0,172,Stayed,Very close,13–24 months,Moderate,1,5,0.0917,0,Low,2851
53651,0,15.0,Computer,3,7.0,E wallet,Female,4.0,4,Laptop & Accessory,5,Married,2,0,18.0,1.0,2.0,8.0,166,Stayed,Very close,13–24 months,Moderate,2,2,0.0562,0,Low,3080
53652,0,9.0,Computer,1,11.0,Debit Card,Male,3.0,4,Laptop & Accessory,3,Single,3,1,12.0,2.0,2.0,2.0,167,Stayed,Close,7–12 months,Moderate,5,2,0.4227,0,Medium,1461
53653,0,25.0,Phone,2,12.0,Debit Card,Male,3.0,4,Grocery,4,Married,3,1,12.0,1.75,2.0,11.0,265,Stayed,Close,25+ months,High,1,2,0.0008,0,Low,3517
53654,0,12.0,Phone,3,9.0,Debit Card,Female,3.0,4,Laptop & Accessory,5,Married,5,0,16.0,1.0,2.0,8.0,194,Stayed,Very close,7–12 months,Moderate,2,2,0.0175,0,Low,3366
53655,0,8.0,Phone,3,22.0,Credit Card,Female,4.0,4,Laptop & Accessory,5,Single,3,0,13.0,2.0,10.0,7.0,186,Stayed,Moderate,7–12 months,Moderate,2,5,0.3533,0,Medium,1695
53656,0,1.0,Phone,1,26.0,Credit Card,Male,4.0,4,Mobile Phone,2,Divorced,5,0,12.0,2.0,2.0,3.0,162,Stayed,Moderate,0–6 months,Moderate,4,2,0.5891,1,High,1060
53657,1,21.0,Phone,1,14.0,Credit Card,Female,3.0,5,Fashion,5,Divorced,9,1,15.0,5.0,6.0,4.54,225,Churned,Close,13–24 months,High,3,5,0.4581,0,High,1359
53658,0,14.0,Phone,1,7.0,Debit Card,Male,3.0,4,Mobile Phone,4,Divorced,5,0,23.0,2.0,2.0,4.0,149,Stayed,Very close,13–24 months,Moderate,3,2,0.1705,0,Medium,2422
53659,0,10.0,Computer,3,14.0,E wallet,Female,3.0,2,Laptop & Accessory,5,Divorced,4,0,17.0,6.0,7.0,14.0,171,Stayed,Close,7–12 months,Moderate,1,5,0.0831,0,Low,2901
53660,0,22.0,Phone,1,11.0,Debit Card,Male,3.0,4,Fashion,2,Single,3,0,12.0,2.0,2.0,9.0,204,Stayed,Close,13–24 months,High,1,2,0.0145,0,Low,3391
53661,0,1.0,Phone,3,18.0,Credit Card,Female,4.0,2,Mobile Phone,2,Divorced,10,0,15.0,2.0,2.0,1.0,150,Stayed,Close,0–6 months,Moderate,5,2,0.8082,1,High,522
53662,0,25.0,Phone,1,18.0,Cash on Delivery,Female,3.0,5,Grocery,4,Single,5,0,17.0,1.0,3.01,4.0,256,Stayed,Close,25+ months,High,3,4,0.0039,0,Low,3486
53663,0,1.0,Computer,1,7.0,Debit Card,Female,4.0,4,Mobile Phone,2,Single,3,0,16.0,2.0,2.0,1.0,141,Stayed,Very close,0–6 months,Moderate,5,2,0.6527,1,High,918
53664,0,9.0,Phone,1,7.0,Credit Card,Female,3.0,5,Laptop & Accessory,2,Divorced,2,0,13.0,2.0,2.0,1.0,179,Stayed,Very close,7–12 months,Moderate,5,2,0.0193,0,Low,3354
53665,0,1.0,Computer,3,9.0,Debit Card,Male,3.0,6,Laptop & Accessory,2,Single,5,0,21.0,2.0,2.0,1.0,176,Stayed,Very close,0–6 months,Moderate,5,2,0.795,1,High,565
53666,1,19.0,Phone,3,20.0,E wallet,Male,3.0,2,Grocery,3,Single,8,1,18.0,1.75,4.0,9.0,262,Churned,Close,13–24 months,High,1,4,0.4116,0,Medium,1499
53667,0,30.0,Phone,1,30.0,Debit Card,Male,4.0,4,Grocery,4,Divorced,6,1,13.0,12.0,3.01,10.0,259,Stayed,Moderate,25+ months,High,1,4,0.0036,0,Low,3489
53668,0,8.0,Computer,1,33.0,Cash on Delivery,Female,4.0,5,Mobile Phone,3,Married,3,0,21.0,2.0,2.0,1.0,145,Stayed,Far,7–12 months,Moderate,5,2,0.6029,1,High,1023
53669,0,14.0,Phone,1,9.0,Credit Card,Female,3.0,2,Laptop & Accessory,3,Married,7,0,21.0,6.0,12.0,9.0,189,Stayed,Very close,13–24 months,Moderate,1,5,0.0327,0,Low,3246
53670,0,8.0,Phone,1,36.0,Credit Card,Male,3.0,4,Laptop & Accessory,3,Divorced,6,0,14.0,1.0,8.0,8.0,179,Stayed,Far,7–12 months,Moderate,2,5,0.2019,0,Medium,2271
53671,1,1.0,Computer,3,9.0,Debit Card,Female,3.0,5,Mobile Phone,2,Single,9,0,15.0,1.0,2.0,1.0,153,Churned,Very close,0–6 months,Moderate,5,2,0.9566,1,High,118
53672,1,1.0,Computer,3,25.0,E wallet,Female,4.0,4,Laptop & Accessory,3,Divorced,2,1,19.0,4.0,4.0,3.0,171,Churned,Moderate,0–6 months,Moderate,4,4,0.8745,1,High,354
53673,0,12.0,Computer,1,14.0,Debit Card,Male,3.0,2,Mobile Phone,3,Married,3,0,12.0,1.0,2.0,4.0,151,Stayed,Close,7–12 months,Moderate,3,2,0.0365,0,Low,3218
53674,0,8.0,Phone,1,9.0,Cash on Delivery,Female,4.0,4,Laptop & Accessory,2,Single,3,0,12.0,2.0,5.0,12.0,192,Stayed,Very close,7–12 months,Moderate,1,5,0.036,0,Low,3221
53675,0,2.0,Phone,3,33.0,Debit Card,Male,3.0,5,Laptop & Accessory,5,Divorced,3,0,12.0,2.0,2.0,5.0,172,Stayed,Far,0–6 months,Moderate,2,2,0.6191,1,High,989
53676,1,1.0,Phone,1,29.0,Credit Card,Male,4.0,4,Laptop & Accessory,3,Divorced,3,1,16.0,4.0,7.0,8.0,187,Churned,Moderate,0–6 months,Moderate,2,5,0.6447,1,High,935
53677,0,13.0,Phone,3,28.0,Debit Card,Male,3.0,5,Laptop & Accessory,2,Divorced,5,1,13.0,1.0,2.0,5.0,186,Stayed,Moderate,13–24 months,Moderate,2,2,0.5985,1,High,1032
53678,0,25.0,Computer,3,9.0,E wallet,Male,3.0,4,Fashion,4,Divorced,4,0,12.0,1.0,4.0,4.54,231,Stayed,Very close,25+ months,High,3,4,0.005,0,Low,3477
53679,0,15.0,Computer,1,29.0,Debit Card,Female,4.0,4,Laptop & Accessory,2,Married,5,1,15.0,1.0,4.0,4.0,180,Stayed,Moderate,13–24 months,Moderate,3,4,0.2605,0,Medium,2025
53680,0,11.0,Phone,1,11.0,Debit Card,Male,3.0,4,Mobile Phone,3,Divorced,9,1,16.0,2.0,2.0,4.0,155,Stayed,Close,7–12 months,Moderate,3,2,0.52,1,High,1212
53681,0,7.0,Computer,3,12.0,Debit Card,Male,4.0,4,Laptop & Accessory,2,Divorced,8,0,14.0,2.0,2.0,4.54,225,Stayed,Close,7–12 months,High,3,2,0.2001,0,Medium,2283
53682,0,6.0,Phone,3,9.0,E wallet,Male,3.0,4,Laptop & Accessory,4,Divorced,2,1,14.0,1.0,2.0,3.0,166,Stayed,Very close,0–6 months,Moderate,4,2,0.4468,0,High,1396
53683,0,13.0,Computer,1,32.0,Debit Card,Male,4.0,4,Fashion,3,Divorced,5,0,22.0,1.0,3.01,6.0,234,Stayed,Far,13–24 months,High,2,4,0.2617,0,Medium,2020
53684,0,1.0,Phone,3,25.0,Debit Card,Male,4.0,2,Laptop & Accessory,3,Divorced,4,0,12.0,1.0,2.0,3.0,187,Stayed,Moderate,0–6 months,Moderate,4,2,0.2534,0,Medium,2058
53685,0,26.0,Computer,1,35.0,Credit Card,Female,3.0,2,Grocery,3,Divorced,4,1,12.0,1.0,3.01,3.0,257,Stayed,Far,25+ months,High,4,4,0.0016,0,Low,3509
53686,0,17.0,Phone,1,13.0,Credit Card,Female,4.0,5,Laptop & Accessory,3,Single,3,1,15.0,2.0,2.0,9.0,166,Stayed,Close,13–24 months,Moderate,1,2,0.0798,0,Low,2926
53687,0,1.0,Phone,3,17.0,E wallet,Female,4.0,5,Laptop & Accessory,2,Divorced,3,1,12.0,3.0,5.0,5.0,183,Stayed,Close,0–6 months,Moderate,2,5,0.7748,1,High,615
53688,1,1.0,Phone,1,24.0,Debit Card,Female,3.0,4,Mobile Phone,3,Single,3,1,14.0,4.0,8.0,8.0,149,Churned,Moderate,0–6 months,Moderate,2,5,0.9378,1,High,173
53689,0,1.0,Phone,1,9.0,Credit Card,Male,3.0,5,Mobile Phone,2,Single,2,0,13.0,1.0,2.0,2.0,164,Stayed,Very close,0–6 months,Moderate,5,2,0.4949,0,High,1273
53690,0,16.0,Phone,2,17.0,UPI,Female,3.0,4,Grocery,5,Divorced,2,0,15.71,1.0,2.0,10.0,293,Stayed,Close,13–24 months,High,1,2,0.0098,0,Low,3436
53691,0,26.0,Phone,1,15.0,UPI,Female,3.0,4,Mobile Phone,5,Divorced,11,0,14.0,2.0,2.0,5.0,155,Stayed,Close,25+ months,Moderate,2,2,0.0035,0,Low,3490
53692,0,11.0,Phone,1,18.0,Credit Card,Female,4.0,4,Mobile Phone,3,Single,6,0,19.0,1.0,2.0,3.0,161,Stayed,Close,7–12 months,Moderate,4,2,0.1955,0,Medium,2307
53693,0,9.0,Computer,1,25.0,Debit Card,Male,3.0,4,Fashion,2,Single,4,0,12.0,1.0,3.0,4.54,219,Stayed,Moderate,7–12 months,High,3,4,0.4593,0,High,1356
53694,0,1.0,Phone,1,7.0,Cash on Delivery,Male,3.0,4,Mobile Phone,2,Divorced,6,0,12.0,2.0,2.0,3.0,157,Stayed,Very close,0–6 months,Moderate,4,2,0.6344,1,High,963
53695,0,1.0,Phone,1,14.0,UPI,Male,4.0,2,Mobile Phone,5,Single,2,0,13.0,2.0,2.0,8.0,161,Stayed,Close,0–6 months,Moderate,2,2,0.3089,0,Medium,1849
53696,0,3.0,Phone,2,24.0,UPI,Male,3.0,5,Fashion,5,Single,3,0,14.0,1.0,2.0,10.0,205,Stayed,Moderate,0–6 months,High,1,2,0.7632,1,High,644
53697,1,1.0,Computer,1,35.0,Debit Card,Male,4.0,5,Laptop & Accessory,5,Single,5,0,21.0,1.0,2.0,4.0,168,Churned,Far,0–6 months,Moderate,3,2,0.8462,1,High,419
53698,1,1.0,Computer,1,21.0,UPI,Female,3.0,4,Fashion,2,Single,2,1,13.0,3.0,8.0,8.0,201,Churned,Moderate,0–6 months,High,2,5,0.9221,1,High,224
53699,0,28.0,Phone,1,7.0,Credit Card,Female,3.0,4,Grocery,2,Single,8,0,15.71,6.0,13.0,8.0,298,Stayed,Very close,25+ months,High,2,5,0.0004,0,Low,3521
53700,0,31.0,Phone,1,7.0,Credit Card,Female,4.0,4,Others,5,Divorced,5,1,15.71,2.0,2.0,6.0,322,Stayed,Very close,25+ months,Very high,2,2,0.0004,0,Low,3521
53701,0,29.0,Phone,1,7.0,Credit Card,Male,3.0,2,Grocery,2,Married,4,0,14.0,1.75,2.0,1.0,272,Stayed,Very close,25+ months,High,5,2,0.0,0,Low,3525
53702,0,10.0,Phone,3,10.0,E wallet,Female,3.0,4,Laptop & Accessory,4,Single,5,1,17.0,1.0,2.0,4.54,218,Stayed,Very close,7–12 months,High,3,2,0.4236,0,Medium,1458
53703,1,1.0,Computer,3,7.0,Debit Card,Female,3.0,6,Mobile Phone,3,Single,3,0,13.0,2.0,2.0,1.0,139,Churned,Very close,0–6 months,Moderate,5,2,0.9362,1,High,179
53704,0,4.0,Phone,3,14.0,E wallet,Female,4.0,4,Laptop & Accessory,5,Married,9,0,15.0,2.0,2.0,3.0,173,Stayed,Close,0–6 months,Moderate,4,2,0.5484,1,High,1143
53705,0,5.0,Phone,1,15.0,Debit Card,Female,4.0,4,Grocery,4,Single,5,0,12.0,1.75,2.0,1.0,289,Stayed,Close,0–6 months,High,5,2,0.1724,0,Medium,2412
53706,0,8.0,Computer,1,7.0,UPI,Male,4.0,4,Mobile Phone,5,Married,7,0,15.0,2.0,2.0,4.0,155,Stayed,Very close,7–12 months,Moderate,3,2,0.4215,0,Medium,1466
53707,1,1.0,Phone,1,15.0,Debit Card,Female,3.0,5,Mobile Phone,4,Single,3,0,13.0,1.0,2.0,1.0,138,Churned,Close,0–6 months,Moderate,5,2,0.8305,1,High,457
53708,0,1.0,Phone,1,18.0,Debit Card,Male,4.0,4,Mobile Phone,5,Divorced,2,0,15.0,2.0,2.0,5.0,146,Stayed,Close,0–6 months,Moderate,2,2,0.6265,1,High,975
53709,0,10.0,Phone,1,11.0,Debit Card,Male,3.0,5,Laptop & Accessory,2,Single,3,0,17.0,2.0,2.0,9.0,183,Stayed,Close,7–12 months,Moderate,1,2,0.0204,0,Low,3344
53710,0,10.0,Phone,3,23.0,E wallet,Female,4.0,5,Laptop & Accessory,5,Divorced,6,0,14.0,2.0,2.0,3.0,181,Stayed,Moderate,7–12 months,Moderate,4,2,0.3334,0,Medium,1763
53711,0,21.0,Phone,1,7.0,Cash on Delivery,Male,4.0,4,Mobile Phone,2,Divorced,9,0,13.0,2.0,2.0,3.0,159,Stayed,Very close,13–24 months,Moderate,4,2,0.0736,0,Low,2969
53712,1,1.0,Phone,3,16.0,Debit Card,Male,4.0,5,Mobile Phone,5,Divorced,5,0,13.0,2.0,3.0,3.0,169,Churned,Close,0–6 months,Moderate,4,4,0.8728,1,High,358
53713,0,11.0,Computer,1,12.0,Cash on Delivery,Male,3.0,2,Mobile Phone,3,Single,2,0,15.0,2.0,2.0,4.0,160,Stayed,Close,7–12 months,Moderate,3,2,0.1117,0,Medium,2722
53714,0,30.0,Phone,1,7.0,Debit Card,Female,3.0,4,Mobile Phone,5,Divorced,4,0,23.0,2.0,2.0,1.0,146,Stayed,Very close,25+ months,Moderate,5,2,0.0003,0,Low,3522
53715,0,21.0,Phone,1,9.0,Credit Card,Female,3.0,4,Grocery,3,Divorced,5,0,15.71,4.0,6.0,7.0,297,Stayed,Very close,13–24 months,High,2,5,0.0028,0,Low,3497
53716,0,1.0,Phone,3,11.0,Credit Card,Female,3.0,4,Laptop & Accessory,3,Divorced,3,1,13.0,2.0,2.0,4.0,167,Stayed,Close,0–6 months,Moderate,3,2,0.5264,1,High,1198
53717,0,6.0,Phone,3,14.0,E wallet,Male,4.0,4,Laptop & Accessory,2,Divorced,6,0,13.0,2.0,2.0,4.54,217,Stayed,Close,0–6 months,High,3,2,0.1151,0,Medium,2702
53718,0,8.0,Phone,1,7.0,Debit Card,Female,3.0,5,Mobile Phone,4,Divorced,7,0,18.0,2.0,2.0,3.0,158,Stayed,Very close,7–12 months,Moderate,4,2,0.3321,0,Medium,1768
53719,0,15.0,Phone,1,12.0,Credit Card,Male,3.0,2,Mobile Phone,3,Divorced,4,1,13.0,2.0,2.0,4.0,146,Stayed,Close,13–24 months,Moderate,3,2,0.2057,0,Medium,2254
53720,0,14.0,Computer,1,16.0,UPI,Male,3.0,4,Laptop & Accessory,3,Married,5,0,12.0,2.0,2.0,8.0,165,Stayed,Close,13–24 months,Moderate,2,2,0.065,0,Low,3024
53721,0,5.0,Phone,3,15.0,Debit Card,Male,3.0,4,Fashion,2,Married,3,0,19.0,3.0,3.01,10.0,233,Stayed,Close,0–6 months,High,1,4,0.108,0,Medium,2742
53722,1,10.0,Phone,3,16.0,E wallet,Male,3.0,4,Fashion,1,Married,6,0,12.0,1.0,5.0,4.54,226,Churned,Close,7–12 months,High,3,5,0.3158,0,Medium,1826
53723,1,3.0,Computer,1,9.0,Debit Card,Female,3.0,5,Mobile Phone,5,Single,4,1,24.0,1.0,2.0,1.0,161,Churned,Very close,0–6 months,Moderate,5,2,0.9127,1,High,251
53724,1,1.0,Computer,1,7.0,Debit Card,Female,4.0,2,Fashion,4,Single,3,0,12.0,4.0,5.0,8.0,199,Churned,Very close,0–6 months,Moderate,2,5,0.4269,0,Medium,1451
53725,0,19.0,Phone,1,27.0,Credit Card,Male,4.0,6,Fashion,5,Married,4,1,19.0,1.0,3.01,8.0,234,Stayed,Moderate,13–24 months,High,2,4,0.2914,0,Medium,1920
53726,0,5.0,Phone,2,15.0,Credit Card,Female,4.0,2,Mobile Phone,4,Single,11,0,19.0,1.0,2.0,3.0,146,Stayed,Close,0–6 months,Moderate,4,2,0.6723,1,High,869
53727,1,1.0,Computer,1,9.0,Debit Card,Male,4.0,4,Mobile Phone,1,Divorced,8,1,14.0,3.0,3.0,3.0,162,Churned,Very close,0–6 months,Moderate,4,4,0.9039,1,High,269
53728,0,19.0,Phone,1,36.0,Cash on Delivery,Male,3.0,4,Fashion,1,Divorced,6,1,19.0,2.0,2.0,4.54,219,Stayed,Far,13–24 months,High,3,2,0.4253,0,Medium,1453
53729,0,22.0,Phone,3,14.0,E wallet,Male,4.0,4,Laptop & Accessory,5,Married,6,0,12.0,2.0,3.0,3.0,180,Stayed,Close,13–24 months,Moderate,4,4,0.0334,0,Low,3242
53730,1,1.0,Phone,2,16.0,Cash on Delivery,Female,3.0,4,Mobile Phone,3,Divorced,3,0,16.0,2.0,3.0,3.0,152,Churned,Close,0–6 months,Moderate,4,4,0.6705,1,High,873
53731,0,14.0,Computer,1,15.0,Credit Card,Male,3.0,5,Fashion,4,Married,4,0,12.0,1.75,5.0,9.0,263,Stayed,Close,13–24 months,High,1,5,0.0961,0,Low,2824
53732,0,2.0,Phone,3,12.0,Credit Card,Male,3.0,4,Laptop & Accessory,5,Single,2,0,19.0,2.0,2.0,4.54,210,Stayed,Close,0–6 months,High,3,2,0.2842,0,Medium,1943
53733,0,18.0,Computer,1,12.0,Debit Card,Male,3.0,5,Mobile Phone,3,Single,5,0,15.0,1.0,2.0,4.0,157,Stayed,Close,13–24 months,Moderate,3,2,0.1875,0,Medium,2346
53734,0,27.0,Phone,1,9.0,Credit Card,Male,3.0,2,Grocery,4,Single,6,0,13.0,1.75,9.0,9.0,291,Stayed,Very close,25+ months,High,1,5,0.0002,0,Low,3523
53735,0,23.0,Phone,1,12.0,Cash on Delivery,Male,4.0,4,Laptop & Accessory,3,Divorced,4,0,15.0,1.0,2.0,3.0,192,Stayed,Close,13–24 months,Moderate,4,2,0.0029,0,Low,3496
53736,0,14.0,Phone,1,9.0,Credit Card,Male,4.0,4,Mobile Phone,3,Married,4,0,15.0,1.0,2.0,3.0,148,Stayed,Very close,13–24 months,Moderate,4,2,0.1269,0,Medium,2638
53737,0,18.0,Phone,1,27.0,Debit Card,Male,3.0,4,Mobile Phone,4,Single,3,0,14.0,2.0,2.0,4.0,159,Stayed,Moderate,13–24 months,Moderate,3,2,0.1924,0,Medium,2324
53738,0,7.0,Computer,3,14.0,Credit Card,Male,3.0,4,Laptop & Accessory,5,Divorced,2,0,15.0,1.0,2.0,4.0,169,Stayed,Close,7–12 months,Moderate,3,2,0.2382,0,Medium,2118
53739,0,8.0,Phone,3,10.0,UPI,Male,3.0,6,Laptop & Accessory,5,Single,5,0,19.0,3.0,4.0,13.0,173,Stayed,Very close,7–12 months,Moderate,1,4,0.3754,0,Medium,1616
53740,0,4.0,Phone,3,23.0,Debit Card,Male,4.0,4,Laptop & Accessory,3,Divorced,10,0,16.0,1.0,3.0,3.0,178,Stayed,Moderate,0–6 months,Moderate,4,4,0.5365,1,High,1169
53741,0,16.0,Computer,1,16.0,Credit Card,Female,4.0,4,Mobile Phone,1,Single,3,0,14.0,5.0,6.0,9.0,162,Stayed,Close,13–24 months,Moderate,1,5,0.0953,0,Low,2830
53742,0,18.0,Computer,3,7.0,E wallet,Female,4.0,4,Laptop & Accessory,3,Divorced,9,0,13.0,2.0,2.0,1.0,173,Stayed,Very close,13–24 months,Moderate,5,2,0.1645,0,Medium,2443
53743,0,4.0,Computer,1,14.0,Cash on Delivery,Male,4.0,4,Mobile Phone,3,Married,3,0,14.0,1.0,2.0,1.0,138,Stayed,Close,0–6 months,Moderate,5,2,0.5881,1,High,1061
53744,0,51.0,Phone,1,7.0,Debit Card,Male,4.0,2,Laptop & Accessory,3,Divorced,2,0,25.0,2.0,3.0,9.0,174,Stayed,Very close,25+ months,Moderate,1,4,0.0,0,Low,3525
53745,0,23.0,Phone,1,14.0,Debit Card,Male,3.0,4,Fashion,4,Married,5,0,15.0,1.0,2.0,4.54,230,Stayed,Close,13–24 months,High,3,2,0.0106,0,Low,3428
53746,0,8.0,Computer,1,22.0,Credit Card,Male,4.0,4,Grocery,5,Married,9,0,15.71,3.0,7.0,10.0,295,Stayed,Moderate,7–12 months,High,1,5,0.2426,0,Medium,2098
53747,1,1.0,Computer,3,7.0,Cash on Delivery,Male,4.0,4,Mobile Phone,3,Divorced,5,0,16.0,2.0,2.0,3.0,154,Churned,Very close,0–6 months,Moderate,4,2,0.8662,1,High,373
53748,1,1.0,Computer,3,20.0,Cash on Delivery,Female,3.0,4,Laptop & Accessory,4,Single,7,0,12.0,1.0,2.0,1.0,183,Churned,Close,0–6 months,Moderate,5,2,0.9285,1,High,205
53749,1,1.0,Phone,3,31.0,Credit Card,Female,3.0,5,Laptop & Accessory,4,Single,2,1,24.0,3.0,11.0,11.0,171,Churned,Far,0–6 months,Moderate,1,5,0.8935,1,High,300
53750,0,9.0,Phone,3,14.0,Debit Card,Male,4.0,4,Mobile Phone,3,Divorced,3,0,14.0,2.0,2.0,1.0,149,Stayed,Close,7–12 months,Moderate,5,2,0.369,0,Medium,1644
53751,1,1.0,Computer,1,16.0,Credit Card,Male,3.0,4,Mobile Phone,5,Single,4,1,12.0,1.0,2.0,1.0,157,Churned,Close,0–6 months,Moderate,5,2,0.9708,1,High,71
53752,0,1.0,Computer,3,20.0,Debit Card,Female,4.0,4,Mobile Phone,4,Divorced,3,0,14.0,1.0,2.0,1.0,145,Stayed,Close,0–6 months,Moderate,5,2,0.8846,1,High,321
53753,0,18.0,Computer,1,9.0,Credit Card,Male,3.0,4,Fashion,3,Single,7,1,19.0,1.0,3.0,4.54,227,Stayed,Very close,13–24 months,High,3,4,0.4672,0,High,1334
53754,0,3.0,Phone,3,26.0,Debit Card,Male,4.0,5,Laptop & Accessory,3,Married,3,0,15.0,2.0,2.0,4.54,211,Stayed,Moderate,0–6 months,High,3,2,0.2813,0,Medium,1954
53755,0,4.0,Phone,2,7.0,Debit Card,Male,3.0,4,Mobile Phone,3,Married,2,0,22.0,1.0,2.0,4.0,146,Stayed,Very close,0–6 months,Moderate,3,2,0.1635,0,Medium,2449
53756,0,29.0,Phone,1,11.0,Debit Card,Male,2.0,4,Laptop & Accessory,3,Divorced,2,1,17.0,1.0,2.0,3.0,165,Stayed,Close,25+ months,Moderate,4,2,0.0002,0,Low,3523
53757,0,7.0,Phone,1,11.0,Credit Card,Female,3.0,5,Mobile Phone,4,Divorced,10,0,12.0,1.0,2.0,3.0,163,Stayed,Close,7–12 months,Moderate,4,2,0.5168,1,High,1216
53758,0,21.0,Phone,3,21.0,Credit Card,Female,4.0,4,Laptop & Accessory,3,Divorced,5,1,18.0,2.0,2.0,3.0,171,Stayed,Moderate,13–24 months,Moderate,4,2,0.057,0,Low,3074
53759,1,1.0,Computer,1,9.0,Credit Card,Male,3.0,5,Mobile Phone,5,Single,9,0,12.0,1.0,2.0,1.0,151,Churned,Very close,0–6 months,Moderate,5,2,0.9683,1,High,78
53760,0,2.0,Phone,1,7.0,Debit Card,Male,4.0,5,Mobile Phone,3,Married,3,0,15.0,1.0,2.0,1.0,141,Stayed,Very close,0–6 months,Moderate,5,2,0.473,0,High,1320
53761,0,2.0,Computer,3,14.0,Debit Card,Male,3.0,4,Laptop & Accessory,5,Single,2,0,15.0,2.0,2.0,4.0,174,Stayed,Close,0–6 months,Moderate,3,2,0.59,1,High,1057
53762,0,23.0,Phone,1,10.0,Credit Card,Female,3.0,5,Laptop & Accessory,5,Divorced,6,0,26.0,2.0,2.0,3.0,173,Stayed,Very close,13–24 months,Moderate,4,2,0.0063,0,Low,3466
53763,0,3.0,Computer,1,9.0,Debit Card,Female,4.0,4,Mobile Phone,4,Divorced,2,0,14.0,1.0,2.0,3.0,157,Stayed,Very close,0–6 months,Moderate,4,2,0.2879,0,Medium,1929
53764,0,2.0,Phone,1,36.0,Debit Card,Male,4.0,6,Laptop & Accessory,4,Divorced,3,0,15.0,2.0,2.0,8.0,190,Stayed,Far,0–6 months,Moderate,2,2,0.3029,0,Medium,1870
53765,0,7.0,Phone,1,15.0,Debit Card,Male,4.0,4,Laptop & Accessory,3,Single,4,1,18.0,1.0,2.0,1.0,189,Stayed,Close,7–12 months,Moderate,5,2,0.4372,0,Medium,1419
53766,0,6.0,Phone,1,17.0,Credit Card,Male,1.0,4,Fashion,1,Single,4,0,26.0,1.0,3.01,1.0,237,Stayed,Close,0–6 months,High,5,4,0.1346,0,Medium,2592
53767,0,28.0,Computer,1,18.0,Credit Card,Female,3.0,4,Grocery,1,Married,5,0,21.0,1.75,2.0,13.0,285,Stayed,Close,25+ months,High,1,2,0.0,0,Low,3525
53768,1,1.0,Phone,1,7.0,Cash on Delivery,Male,4.0,5,Mobile Phone,5,Single,8,0,14.0,1.0,2.0,8.0,149,Churned,Very close,0–6 months,Moderate,2,2,0.9283,1,High,207
