OrderNumber,ProductKey,CustomerKey,OrderDate,ShippingDate,DueDate,SalesAmount,Quantity,Price
SO64393,238,277,2013-08-17,2013-08-24,2013-08-29,2,1,2
SO64394,285,770,2013-08-17,2013-08-24,2013-08-29,21,1,21
SO64394,290,770,2013-08-17,2013-08-24,2013-08-29,4,1,4
SO64394,238,770,2013-08-17,2013-08-24,2013-08-29,2,1,2
SO64395,287,7760,2013-08-17,2013-08-24,2013-08-29,33,1,33
SO64395,290,7760,2013-08-17,2013-08-24,2013-08-29,4,1,4
SO64396,283,12582,2013-08-17,2013-08-24,2013-08-29,30,1,30
SO64396,289,12582,2013-08-17,2013-08-24,2013-08-29,5,1,5
SO64396,216,12582,2013-08-17,2013-08-24,2013-08-29,35,1,35
SO64397,287,301,2013-08-17,2013-08-24,2013-08-29,33,1,33
SO64397,290,301,2013-08-17,2013-08-24,2013-08-29,4,1,4
SO64397,238,301,2013-08-17,2013-08-24,2013-08-29,2,1,2
SO64398,283,7928,2013-08-17,2013-08-24,2013-08-29,30,1,30
SO64398,238,7928,2013-08-17,2013-08-24,2013-08-29,2,1,2
SO64399,268,8819,2013-08-17,2013-08-24,2013-08-29,70,1,70
SO64399,276,8819,2013-08-17,2013-08-24,2013-08-29,9,1,9
SO64400,295,6619,2013-08-17,2013-08-24,2013-08-29,5,1,5
SO64400,217,6619,2013-08-17,2013-08-24,2013-08-29,35,1,35
SO64401,295,5901,2013-08-17,2013-08-24,2013-08-29,5,1,5
SO64401,238,5901,2013-08-17,2013-08-24,2013-08-29,2,1,2
SO64402,289,11350,2013-08-17,2013-08-24,2013-08-29,5,1,5
SO64402,241,11350,2013-08-17,2013-08-24,2013-08-29,120,1,120
SO64403,289,4776,2013-08-17,2013-08-24,2013-08-29,5,1,5
SO64403,238,4776,2013-08-17,2013-08-24,2013-08-29,2,1,2
SO64403,105,4776,2013-08-17,2013-08-24,2013-08-29,8,1,8
SO64404,289,4523,2013-08-17,2013-08-24,2013-08-29,5,1,5
SO64404,111,4523,2013-08-17,2013-08-24,2013-08-29,22,1,22
SO64405,289,4314,2013-08-17,2013-08-24,2013-08-29,5,1,5
SO64405,238,4314,2013-08-17,2013-08-24,2013-08-29,2,1,2
SO64406,289,3743,2013-08-17,2013-08-24,2013-08-29,5,1,5
SO64406,238,3743,2013-08-17,2013-08-24,2013-08-29,2,1,2
SO64407,289,3851,2013-08-17,2013-08-24,2013-08-29,5,1,5
SO64407,217,3851,2013-08-17,2013-08-24,2013-08-29,35,1,35
SO64408,295,13854,2013-08-17,2013-08-24,2013-08-29,5,1,5
SO64408,215,13854,2013-08-17,2013-08-24,2013-08-29,35,1,35
SO64409,290,8936,2013-08-17,2013-08-24,2013-08-29,4,1,4
SO64409,286,8936,2013-08-17,2013-08-24,2013-08-29,25,1,25
SO64409,272,8936,2013-08-17,2013-08-24,2013-08-29,54,1,54
SO64410,286,8514,2013-08-17,2013-08-24,2013-08-29,25,1,25
SO64411,286,8498,2013-08-17,2013-08-24,2013-08-29,25,1,25
SO64411,290,8498,2013-08-17,2013-08-24,2013-08-29,4,1,4
SO64412,295,11551,2013-08-17,2013-08-24,2013-08-29,5,1,5
SO64412,204,11551,2013-08-17,2013-08-24,2013-08-29,24,1,24
SO64413,285,15873,2013-08-17,2013-08-24,2013-08-29,21,1,21
SO64413,238,15873,2013-08-17,2013-08-24,2013-08-29,2,1,2
SO64414,290,14524,2013-08-17,2013-08-24,2013-08-29,4,1,4
SO64414,217,14524,2013-08-17,2013-08-24,2013-08-29,35,1,35
SO64415,291,5591,2013-08-17,2013-08-24,2013-08-29,5,1,5
SO64415,216,5591,2013-08-17,2013-08-24,2013-08-29,35,1,35
SO64415,103,5591,2013-08-17,2013-08-24,2013-08-29,9,1,9
SO64416,291,12928,2013-08-17,2013-08-24,2013-08-29,5,1,5
SO64416,288,12928,2013-08-17,2013-08-24,2013-08-29,29,1,29
SO64416,238,12928,2013-08-17,2013-08-24,2013-08-29,2,1,2
SO64417,284,301,2013-08-17,2013-08-24,2013-08-29,35,1,35
SO64417,289,301,2013-08-17,2013-08-24,2013-08-29,5,1,5
SO64417,4,301,2013-08-17,2013-08-24,2013-08-29,10,1,10
SO64417,295,301,2013-08-17,2013-08-24,2013-08-29,5,1,5
SO64417,221,301,2013-08-17,2013-08-24,2013-08-29,55,1,55
SO64418,284,1025,2013-08-17,2013-08-24,2013-08-29,35,1,35
SO64418,289,1025,2013-08-17,2013-08-24,2013-08-29,5,1,5
SO64418,215,1025,2013-08-17,2013-08-24,2013-08-29,35,1,35
SO64419,4,3176,2013-08-17,2013-08-24,2013-08-29,10,1,10
SO64419,221,3176,2013-08-17,2013-08-24,2013-08-29,55,1,55
SO64419,216,3176,2013-08-17,2013-08-24,2013-08-29,35,1,35
SO64419,103,3176,2013-08-17,2013-08-24,2013-08-29,9,1,9
SO64420,216,595,2013-08-17,2013-08-24,2013-08-29,35,1,35
SO64420,273,595,2013-08-17,2013-08-24,2013-08-29,54,1,54
SO64421,216,1321,2013-08-17,2013-08-24,2013-08-29,35,1,35
SO64422,71,5753,2013-08-17,2013-08-24,2013-08-29,2443,1,2443
SO64422,5,5753,2013-08-17,2013-08-24,2013-08-29,9,1,9
SO64422,295,5753,2013-08-17,2013-08-24,2013-08-29,5,1,5
SO64422,221,5753,2013-08-17,2013-08-24,2013-08-29,55,1,55
SO64423,75,9641,2013-08-17,2013-08-24,2013-08-29,2443,1,2443
SO64423,221,9641,2013-08-17,2013-08-24,2013-08-29,55,1,55
SO64424,18,3646,2013-08-17,2013-08-24,2013-08-29,769,1,769
SO64424,268,3646,2013-08-17,2013-08-24,2013-08-29,70,1,70
SO64425,6,8750,2013-08-17,2013-08-24,2013-08-29,540,1,540
SO64425,4,8750,2013-08-17,2013-08-24,2013-08-29,10,1,10
SO64425,295,8750,2013-08-17,2013-08-24,2013-08-29,5,1,5
SO64425,105,8750,2013-08-17,2013-08-24,2013-08-29,8,1,8
SO64425,241,8750,2013-08-17,2013-08-24,2013-08-29,120,1,120
SO64426,24,4502,2013-08-17,2013-08-24,2013-08-29,2295,1,2295
SO64426,241,4502,2013-08-17,2013-08-24,2013-08-29,120,1,120
SO64427,25,4482,2013-08-17,2013-08-24,2013-08-29,2295,1,2295
SO64427,284,4482,2013-08-17,2013-08-24,2013-08-29,35,1,35
SO64427,289,4482,2013-08-17,2013-08-24,2013-08-29,5,1,5
SO64427,215,4482,2013-08-17,2013-08-24,2013-08-29,35,1,35
SO64428,29,1771,2013-08-17,2013-08-24,2013-08-29,2320,1,2320
SO64428,284,1771,2013-08-17,2013-08-24,2013-08-29,35,1,35
SO64428,238,1771,2013-08-17,2013-08-24,2013-08-29,2,1,2
SO64428,105,1771,2013-08-17,2013-08-24,2013-08-29,8,1,8
SO64429,29,4373,2013-08-17,2013-08-24,2013-08-29,2320,1,2320
SO64429,238,4373,2013-08-17,2013-08-24,2013-08-29,2,1,2
SO64430,94,1561,2013-08-17,2013-08-24,2013-08-29,1215,1,1215
SO64430,103,1561,2013-08-17,2013-08-24,2013-08-29,9,1,9
SO64431,57,14274,2013-08-17,2013-08-24,2013-08-29,1120,1,1120
SO64431,273,14274,2013-08-17,2013-08-24,2013-08-29,54,1,54
SO64431,204,14274,2013-08-17,2013-08-24,2013-08-29,24,1,24
SO64432,38,13001,2013-08-17,2013-08-24,2013-08-29,540,1,540
SO64433,25,1006,2013-08-17,2013-08-24,2013-08-29,2295,1,2295
SO64433,289,1006,2013-08-17,2013-08-24,2013-08-29,5,1,5
SO64433,284,1006,2013-08-17,2013-08-24,2013-08-29,35,1,35
SO64433,216,1006,2013-08-17,2013-08-24,2013-08-29,35,1,35
SO64434,27,3032,2013-08-17,2013-08-24,2013-08-29,2320,1,2320
SO64434,4,3032,2013-08-17,2013-08-24,2013-08-29,10,1,10
SO64434,295,3032,2013-08-17,2013-08-24,2013-08-29,5,1,5
SO64434,238,3032,2013-08-17,2013-08-24,2013-08-29,2,1,2
SO64434,278,3032,2013-08-17,2013-08-24,2013-08-29,159,1,159
SO64435,90,18223,2013-08-17,2013-08-24,2013-08-29,742,1,742
SO64435,270,18223,2013-08-17,2013-08-24,2013-08-29,54,1,54
SO64436,90,15620,2013-08-17,2013-08-24,2013-08-29,742,1,742
SO64436,278,15620,2013-08-17,2013-08-24,2013-08-29,159,1,159
SO64437,93,14879,2013-08-17,2013-08-24,2013-08-29,1215,1,1215
SO64437,216,14879,2013-08-17,2013-08-24,2013-08-29,35,1,35
SO64438,92,14880,2013-08-17,2013-08-24,2013-08-29,1215,1,1215
SO64438,276,14880,2013-08-17,2013-08-24,2013-08-29,9,1,9
SO64438,217,14880,2013-08-17,2013-08-24,2013-08-29,35,1,35
SO64439,97,2909,2013-08-17,2013-08-24,2013-08-29,2384,1,2384
SO64439,291,2909,2013-08-17,2013-08-24,2013-08-29,5,1,5
SO64439,288,2909,2013-08-17,2013-08-24,2013-08-29,29,1,29
SO64439,238,2909,2013-08-17,2013-08-24,2013-08-29,2,1,2
SO64440,97,15314,2013-08-17,2013-08-24,2013-08-29,2384,1,2384
SO64440,273,15314,2013-08-17,2013-08-24,2013-08-29,54,1,54
SO64441,40,12339,2013-08-17,2013-08-24,2013-08-29,540,1,540
SO64441,285,12339,2013-08-17,2013-08-24,2013-08-29,21,1,21
SO64441,290,12339,2013-08-17,2013-08-24,2013-08-29,4,1,4
SO64441,238,12339,2013-08-17,2013-08-24,2013-08-29,2,1,2
SO64442,38,12353,2013-08-17,2013-08-24,2013-08-29,540,1,540
SO64443,41,7649,2013-08-17,2013-08-24,2013-08-29,540,1,540
SO64443,5,7649,2013-08-17,2013-08-24,2013-08-29,9,1,9
SO64443,105,7649,2013-08-17,2013-08-24,2013-08-29,8,1,8
SO64444,56,9756,2013-08-17,2013-08-24,2013-08-29,1120,1,1120
SO64444,277,9756,2013-08-17,2013-08-24,2013-08-29,9,1,9
SO64444,216,9756,2013-08-17,2013-08-24,2013-08-29,35,1,35
SO64445,67,6264,2013-08-17,2013-08-24,2013-08-29,1701,1,1701
SO64446,65,6572,2013-08-17,2013-08-24,2013-08-29,1701,1,1701
SO64446,103,6572,2013-08-17,2013-08-24,2013-08-29,9,1,9
SO64446,271,6572,2013-08-17,2013-08-24,2013-08-29,54,1,54
SO64447,40,16141,2013-08-17,2013-08-24,2013-08-29,540,1,540
SO64447,285,16141,2013-08-17,2013-08-24,2013-08-29,21,1,21
SO64447,290,16141,2013-08-17,2013-08-24,2013-08-29,4,1,4
SO64447,238,16141,2013-08-17,2013-08-24,2013-08-29,2,1,2
SO64447,105,16141,2013-08-17,2013-08-24,2013-08-29,8,1,8
SO64448,39,16126,2013-08-17,2013-08-24,2013-08-29,540,1,540
SO64448,5,16126,2013-08-17,2013-08-24,2013-08-29,9,1,9
SO64448,295,16126,2013-08-17,2013-08-24,2013-08-29,5,1,5
SO64448,273,16126,2013-08-17,2013-08-24,2013-08-29,54,1,54
SO64449,41,248,2013-08-17,2013-08-24,2013-08-29,540,1,540
SO64449,5,248,2013-08-17,2013-08-24,2013-08-29,9,1,9
SO64449,295,248,2013-08-17,2013-08-24,2013-08-29,5,1,5
SO64449,216,248,2013-08-17,2013-08-24,2013-08-29,35,1,35
SO64450,100,418,2013-08-17,2013-08-24,2013-08-29,2384,1,2384
SO64450,217,418,2013-08-17,2013-08-24,2013-08-29,35,1,35
SO64451,99,969,2013-08-17,2013-08-24,2013-08-29,2384,1,2384
SO64452,102,1339,2013-08-17,2013-08-24,2013-08-29,2384,1,2384
SO64452,295,1339,2013-08-17,2013-08-24,2013-08-29,5,1,5
SO64452,5,1339,2013-08-17,2013-08-24,2013-08-29,9,1,9
SO64452,221,1339,2013-08-17,2013-08-24,2013-08-29,55,1,55
SO64453,25,6197,2013-08-18,2013-08-25,2013-08-30,2295,1,2295
SO64453,295,6197,2013-08-18,2013-08-25,2013-08-30,5,1,5
SO64453,4,6197,2013-08-18,2013-08-25,2013-08-30,10,1,10
SO64453,105,6197,2013-08-18,2013-08-25,2013-08-30,8,1,8
SO64454,26,1496,2013-08-18,2013-08-25,2013-08-30,2295,1,2295
SO64454,295,1496,2013-08-18,2013-08-25,2013-08-30,5,1,5
SO64454,4,1496,2013-08-18,2013-08-25,2013-08-30,10,1,10
SO64454,215,1496,2013-08-18,2013-08-25,2013-08-30,35,1,35
SO64455,75,9618,2013-08-18,2013-08-25,2013-08-30,2443,1,2443
SO64455,290,9618,2013-08-18,2013-08-25,2013-08-30,4,1,4
SO64455,287,9618,2013-08-18,2013-08-25,2013-08-30,33,1,33
SO64456,282,3073,2013-08-18,2013-08-25,2013-08-30,25,1,25
SO64457,286,4607,2013-08-18,2013-08-25,2013-08-30,25,1,25
SO64457,290,4607,2013-08-18,2013-08-25,2013-08-30,4,1,4
SO64457,103,4607,2013-08-18,2013-08-25,2013-08-30,9,1,9
SO64458,282,3223,2013-08-18,2013-08-25,2013-08-30,25,1,25
SO64458,289,3223,2013-08-18,2013-08-25,2013-08-30,5,1,5
SO64458,238,3223,2013-08-18,2013-08-25,2013-08-30,2,1,2
SO64459,283,5171,2013-08-18,2013-08-25,2013-08-30,30,1,30
SO64459,238,5171,2013-08-18,2013-08-25,2013-08-30,2,1,2
SO64460,295,17351,2013-08-18,2013-08-25,2013-08-30,5,1,5
SO64460,103,17351,2013-08-18,2013-08-25,2013-08-30,9,1,9
SO64461,290,7286,2013-08-18,2013-08-25,2013-08-30,4,1,4
SO64461,287,7286,2013-08-18,2013-08-25,2013-08-30,33,1,33
SO64461,216,7286,2013-08-18,2013-08-25,2013-08-30,35,1,35
SO64462,215,6304,2013-08-18,2013-08-25,2013-08-30,35,1,35
SO64463,225,6076,2013-08-18,2013-08-25,2013-08-30,50,1,50
SO64464,290,5690,2013-08-18,2013-08-25,2013-08-30,4,1,4
SO64464,278,5690,2013-08-18,2013-08-25,2013-08-30,159,1,159
SO64464,292,5690,2013-08-18,2013-08-25,2013-08-30,64,1,64
SO64465,103,7258,2013-08-18,2013-08-25,2013-08-30,9,1,9
SO64466,67,6898,2013-08-18,2013-08-25,2013-08-30,1701,1,1701
SO64466,204,6898,2013-08-18,2013-08-25,2013-08-30,24,1,24
SO64466,270,6898,2013-08-18,2013-08-25,2013-08-30,54,1,54
SO64467,17,3170,2013-08-18,2013-08-25,2013-08-30,769,1,769
SO64467,222,3170,2013-08-18,2013-08-25,2013-08-30,50,1,50
SO64468,25,5824,2013-08-18,2013-08-25,2013-08-30,2295,1,2295
SO64468,276,5824,2013-08-18,2013-08-25,2013-08-30,9,1,9
SO64468,111,5824,2013-08-18,2013-08-25,2013-08-30,22,1,22
SO64469,28,4678,2013-08-18,2013-08-25,2013-08-30,2320,1,2320
SO64469,4,4678,2013-08-18,2013-08-25,2013-08-30,10,1,10
SO64469,295,4678,2013-08-18,2013-08-25,2013-08-30,5,1,5
SO64470,103,670,2013-08-18,2013-08-25,2013-08-30,9,1,9
SO64470,271,670,2013-08-18,2013-08-25,2013-08-30,54,1,54
SO64471,238,17969,2013-08-18,2013-08-25,2013-08-30,2,1,2
SO64472,290,68,2013-08-18,2013-08-25,2013-08-30,4,1,4
SO64472,238,68,2013-08-18,2013-08-25,2013-08-30,2,1,2
SO64473,290,18326,2013-08-18,2013-08-25,2013-08-30,4,1,4
SO64473,216,18326,2013-08-18,2013-08-25,2013-08-30,35,1,35
SO64473,206,18326,2013-08-18,2013-08-25,2013-08-30,24,1,24
SO64474,290,4252,2013-08-18,2013-08-25,2013-08-30,4,1,4
SO64474,238,4252,2013-08-18,2013-08-25,2013-08-30,2,1,2
SO64475,286,92,2013-08-18,2013-08-25,2013-08-30,25,1,25
SO64475,290,92,2013-08-18,2013-08-25,2013-08-30,4,1,4
SO64475,238,92,2013-08-18,2013-08-25,2013-08-30,2,1,2
SO64476,290,194,2013-08-18,2013-08-25,2013-08-30,4,1,4
SO64476,238,194,2013-08-18,2013-08-25,2013-08-30,2,1,2
SO64477,286,18027,2013-08-18,2013-08-25,2013-08-30,25,1,25
SO64478,286,18079,2013-08-18,2013-08-25,2013-08-30,25,1,25
SO64478,290,18079,2013-08-18,2013-08-25,2013-08-30,4,1,4
SO64478,217,18079,2013-08-18,2013-08-25,2013-08-30,35,1,35
SO64479,288,16099,2013-08-18,2013-08-25,2013-08-30,29,1,29
SO64479,291,16099,2013-08-18,2013-08-25,2013-08-30,5,1,5
SO64479,215,16099,2013-08-18,2013-08-25,2013-08-30,35,1,35
SO64480,282,501,2013-08-18,2013-08-25,2013-08-30,25,1,25
SO64481,295,3905,2013-08-18,2013-08-25,2013-08-30,5,1,5
SO64481,4,3905,2013-08-18,2013-08-25,2013-08-30,10,1,10
SO64481,215,3905,2013-08-18,2013-08-25,2013-08-30,35,1,35
SO64482,269,9329,2013-08-18,2013-08-25,2013-08-30,70,1,70
SO64482,224,9329,2013-08-18,2013-08-25,2013-08-30,50,1,50
SO64483,269,7919,2013-08-18,2013-08-25,2013-08-30,70,1,70
SO64483,103,7919,2013-08-18,2013-08-25,2013-08-30,9,1,9
SO64484,295,6526,2013-08-18,2013-08-25,2013-08-30,5,1,5
SO64485,295,13940,2013-08-18,2013-08-25,2013-08-30,5,1,5
SO64485,238,13940,2013-08-18,2013-08-25,2013-08-30,2,1,2
SO64486,289,10797,2013-08-18,2013-08-25,2013-08-30,5,1,5
SO64486,221,10797,2013-08-18,2013-08-25,2013-08-30,55,1,55
SO64487,111,3294,2013-08-18,2013-08-25,2013-08-30,22,1,22
SO64487,204,3294,2013-08-18,2013-08-25,2013-08-30,24,1,24
SO64488,272,1304,2013-08-18,2013-08-25,2013-08-30,54,1,54
SO64488,103,1304,2013-08-18,2013-08-25,2013-08-30,9,1,9
SO64489,295,13021,2013-08-18,2013-08-25,2013-08-30,5,1,5
SO64489,103,13021,2013-08-18,2013-08-25,2013-08-30,9,1,9
SO64490,295,10860,2013-08-18,2013-08-25,2013-08-30,5,1,5
SO64491,291,13127,2013-08-18,2013-08-25,2013-08-30,5,1,5
SO64491,204,13127,2013-08-18,2013-08-25,2013-08-30,24,1,24
SO64492,285,16814,2013-08-18,2013-08-25,2013-08-30,21,1,21
SO64492,238,16814,2013-08-18,2013-08-25,2013-08-30,2,1,2
SO64493,288,3837,2013-08-18,2013-08-25,2013-08-30,29,1,29
SO64493,291,3837,2013-08-18,2013-08-25,2013-08-30,5,1,5
SO64493,238,3837,2013-08-18,2013-08-25,2013-08-30,2,1,2
SO64494,291,1726,2013-08-18,2013-08-25,2013-08-30,5,1,5
SO64494,238,1726,2013-08-18,2013-08-25,2013-08-30,2,1,2
SO64494,241,1726,2013-08-18,2013-08-25,2013-08-30,120,1,120
SO64495,291,16813,2013-08-18,2013-08-25,2013-08-30,5,1,5
SO64495,217,16813,2013-08-18,2013-08-25,2013-08-30,35,1,35
SO64496,284,44,2013-08-18,2013-08-25,2013-08-30,35,1,35
SO64497,291,2503,2013-08-18,2013-08-25,2013-08-30,5,1,5
SO64497,224,2503,2013-08-18,2013-08-25,2013-08-30,50,1,50
SO64498,284,675,2013-08-18,2013-08-25,2013-08-30,35,1,35
SO64498,289,675,2013-08-18,2013-08-25,2013-08-30,5,1,5
SO64498,238,675,2013-08-18,2013-08-25,2013-08-30,2,1,2
SO64499,284,642,2013-08-18,2013-08-25,2013-08-30,35,1,35
SO64499,238,642,2013-08-18,2013-08-25,2013-08-30,2,1,2
SO64500,289,1973,2013-08-18,2013-08-25,2013-08-30,5,1,5
SO64500,284,1973,2013-08-18,2013-08-25,2013-08-30,35,1,35
SO64501,224,1541,2013-08-18,2013-08-25,2013-08-30,50,1,50
SO64502,223,1296,2013-08-18,2013-08-25,2013-08-30,50,1,50
SO64503,27,1451,2013-08-18,2013-08-25,2013-08-30,2320,1,2320
SO64503,111,1451,2013-08-18,2013-08-25,2013-08-30,22,1,22
SO64503,217,1451,2013-08-18,2013-08-25,2013-08-30,35,1,35
SO64504,29,4195,2013-08-18,2013-08-25,2013-08-30,2320,1,2320
SO64504,284,4195,2013-08-18,2013-08-25,2013-08-30,35,1,35
SO64504,289,4195,2013-08-18,2013-08-25,2013-08-30,5,1,5
SO64504,111,4195,2013-08-18,2013-08-25,2013-08-30,22,1,22
SO64504,276,4195,2013-08-18,2013-08-25,2013-08-30,9,1,9
SO64505,24,4918,2013-08-18,2013-08-25,2013-08-30,2295,1,2295
SO64506,92,5426,2013-08-18,2013-08-25,2013-08-30,1215,1,1215
SO64507,94,1560,2013-08-18,2013-08-25,2013-08-30,1215,1,1215
SO64507,216,1560,2013-08-18,2013-08-25,2013-08-30,35,1,35
SO64508,67,12654,2013-08-18,2013-08-25,2013-08-30,1701,1,1701
SO64508,286,12654,2013-08-18,2013-08-25,2013-08-30,25,1,25
SO64508,290,12654,2013-08-18,2013-08-25,2013-08-30,4,1,4
SO64508,294,12654,2013-08-18,2013-08-25,2013-08-30,64,1,64
SO64509,38,13009,2013-08-18,2013-08-25,2013-08-30,540,1,540
SO64509,103,13009,2013-08-18,2013-08-25,2013-08-30,9,1,9
SO64510,26,3219,2013-08-18,2013-08-25,2013-08-30,2295,1,2295
SO64510,295,3219,2013-08-18,2013-08-25,2013-08-30,5,1,5
SO64510,4,3219,2013-08-18,2013-08-25,2013-08-30,10,1,10
SO64510,277,3219,2013-08-18,2013-08-25,2013-08-30,9,1,9
SO64511,91,14877,2013-08-18,2013-08-25,2013-08-30,1215,1,1215
SO64511,288,14877,2013-08-18,2013-08-25,2013-08-30,29,1,29
SO64511,238,14877,2013-08-18,2013-08-25,2013-08-30,2,1,2
SO64511,105,14877,2013-08-18,2013-08-25,2013-08-30,8,1,8
SO64512,92,14890,2013-08-18,2013-08-25,2013-08-30,1215,1,1215
SO64512,288,14890,2013-08-18,2013-08-25,2013-08-30,29,1,29
SO64512,291,14890,2013-08-18,2013-08-25,2013-08-30,5,1,5
SO64512,238,14890,2013-08-18,2013-08-25,2013-08-30,2,1,2
SO64513,38,12033,2013-08-18,2013-08-25,2013-08-30,540,1,540
SO64513,103,12033,2013-08-18,2013-08-25,2013-08-30,9,1,9
SO64514,41,12034,2013-08-18,2013-08-25,2013-08-30,540,1,540
SO64514,5,12034,2013-08-18,2013-08-25,2013-08-30,9,1,9
SO64514,295,12034,2013-08-18,2013-08-25,2013-08-30,5,1,5
SO64514,215,12034,2013-08-18,2013-08-25,2013-08-30,35,1,35
SO64515,38,12303,2013-08-18,2013-08-25,2013-08-30,540,1,540
SO64515,295,12303,2013-08-18,2013-08-25,2013-08-30,5,1,5
SO64515,5,12303,2013-08-18,2013-08-25,2013-08-30,9,1,9
SO64516,41,11998,2013-08-18,2013-08-25,2013-08-30,540,1,540
SO64516,5,11998,2013-08-18,2013-08-25,2013-08-30,9,1,9
SO64516,295,11998,2013-08-18,2013-08-25,2013-08-30,5,1,5
SO64516,273,11998,2013-08-18,2013-08-25,2013-08-30,54,1,54
SO64517,38,12327,2013-08-18,2013-08-25,2013-08-30,540,1,540
SO64517,285,12327,2013-08-18,2013-08-25,2013-08-30,21,1,21
SO64518,58,9653,2013-08-18,2013-08-25,2013-08-30,1120,1,1120
SO64518,273,9653,2013-08-18,2013-08-25,2013-08-30,54,1,54
SO64519,58,9836,2013-08-18,2013-08-25,2013-08-30,1120,1,1120
SO64519,295,9836,2013-08-18,2013-08-25,2013-08-30,5,1,5
SO64519,5,9836,2013-08-18,2013-08-25,2013-08-30,9,1,9
SO64519,216,9836,2013-08-18,2013-08-25,2013-08-30,35,1,35
SO64519,223,9836,2013-08-18,2013-08-25,2013-08-30,50,1,50
SO64520,55,9854,2013-08-18,2013-08-25,2013-08-30,1120,1,1120
SO64520,286,9854,2013-08-18,2013-08-25,2013-08-30,25,1,25
SO64520,238,9854,2013-08-18,2013-08-25,2013-08-30,2,1,2
SO64521,96,382,2013-08-18,2013-08-25,2013-08-30,2384,1,2384
SO64521,215,382,2013-08-18,2013-08-25,2013-08-30,35,1,35
SO64522,66,13702,2013-08-19,2013-08-26,2013-08-31,1701,1,1701
SO64522,215,13702,2013-08-19,2013-08-26,2013-08-31,35,1,35
SO64522,103,13702,2013-08-19,2013-08-26,2013-08-31,9,1,9
SO64523,64,11438,2013-08-19,2013-08-26,2013-08-31,1701,1,1701
SO64523,295,11438,2013-08-19,2013-08-26,2013-08-31,5,1,5
SO64523,205,11438,2013-08-19,2013-08-26,2013-08-31,24,1,24
SO64523,5,11438,2013-08-19,2013-08-26,2013-08-31,9,1,9
SO64524,25,2554,2013-08-19,2013-08-26,2013-08-31,2295,1,2295
SO64524,111,2554,2013-08-19,2013-08-26,2013-08-31,22,1,22
SO64525,286,4731,2013-08-19,2013-08-26,2013-08-31,25,1,25
SO64525,270,4731,2013-08-19,2013-08-26,2013-08-31,54,1,54
SO64525,103,4731,2013-08-19,2013-08-26,2013-08-31,9,1,9
SO64526,286,4231,2013-08-19,2013-08-26,2013-08-31,25,1,25
SO64526,290,4231,2013-08-19,2013-08-26,2013-08-31,4,1,4
SO64526,241,4231,2013-08-19,2013-08-26,2013-08-31,120,1,120
SO64527,286,4233,2013-08-19,2013-08-26,2013-08-31,25,1,25
SO64528,283,9230,2013-08-19,2013-08-26,2013-08-31,30,1,30
SO64528,289,9230,2013-08-19,2013-08-26,2013-08-31,5,1,5
SO64528,215,9230,2013-08-19,2013-08-26,2013-08-31,35,1,35
SO64529,290,18332,2013-08-19,2013-08-26,2013-08-31,4,1,4
SO64529,276,18332,2013-08-19,2013-08-26,2013-08-31,9,1,9
SO64529,215,18332,2013-08-19,2013-08-26,2013-08-31,35,1,35
SO64530,103,13231,2013-08-19,2013-08-26,2013-08-31,9,1,9
SO64530,291,13231,2013-08-19,2013-08-26,2013-08-31,5,1,5
SO64531,215,7267,2013-08-19,2013-08-26,2013-08-31,35,1,35
SO64532,222,4132,2013-08-19,2013-08-26,2013-08-31,50,1,50
SO64533,223,3069,2013-08-19,2013-08-26,2013-08-31,50,1,50
SO64534,290,18094,2013-08-19,2013-08-26,2013-08-31,4,1,4
SO64534,205,18094,2013-08-19,2013-08-26,2013-08-31,24,1,24
SO64535,105,2622,2013-08-19,2013-08-26,2013-08-31,8,1,8
SO64536,238,7746,2013-08-19,2013-08-26,2013-08-31,2,1,2
SO64537,12,6963,2013-08-19,2013-08-26,2013-08-31,565,1,565
SO64537,111,6963,2013-08-19,2013-08-26,2013-08-31,22,1,22
SO64537,277,6963,2013-08-19,2013-08-26,2013-08-31,9,1,9
SO64538,13,4004,2013-08-19,2013-08-26,2013-08-31,565,1,565
SO64538,282,4004,2013-08-19,2013-08-26,2013-08-31,25,1,25
SO64538,289,4004,2013-08-19,2013-08-26,2013-08-31,5,1,5
SO64538,238,4004,2013-08-19,2013-08-26,2013-08-31,2,1,2
SO64538,105,4004,2013-08-19,2013-08-26,2013-08-31,8,1,8
SO64539,11,10856,2013-08-19,2013-08-26,2013-08-31,565,1,565
SO64539,4,10856,2013-08-19,2013-08-26,2013-08-31,10,1,10
SO64539,295,10856,2013-08-19,2013-08-26,2013-08-31,5,1,5
SO64540,67,6935,2013-08-19,2013-08-26,2013-08-31,1701,1,1701
SO64540,204,6935,2013-08-19,2013-08-26,2013-08-31,24,1,24
SO64541,19,10066,2013-08-19,2013-08-26,2013-08-31,769,1,769
SO64541,283,10066,2013-08-19,2013-08-26,2013-08-31,30,1,30
SO64541,289,10066,2013-08-19,2013-08-26,2013-08-31,5,1,5
SO64541,238,10066,2013-08-19,2013-08-26,2013-08-31,2,1,2
SO64542,24,6222,2013-08-19,2013-08-26,2013-08-31,2295,1,2295
SO64542,284,6222,2013-08-19,2013-08-26,2013-08-31,35,1,35
SO64542,289,6222,2013-08-19,2013-08-26,2013-08-31,5,1,5
SO64542,111,6222,2013-08-19,2013-08-26,2013-08-31,22,1,22
